document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_6203_KHEESAN_2023,MDA_P011,Unknown,B011,[MDA_P011] 5HJLVWUDWLRQ1R,[MDA_P011] 5HJLVWUDWLRQ1R,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P012,Unknown,B012,[MDA_P012] $,[MDA_P012] $,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P013,Unknown,B013,[MDA_P013] .+((6$1%(5+$',[MDA_P013] .+((6$1%(5+$',normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P014,Unknown,B014,[MDA_P014] MANAGEMENT DISCUSSION & ANALYSIS The Group’s revenue performance for FYE 2023 and FYE 2022 on a geographical market segment basis is as follows: 3. GROUP REVENUE PERFORMANCE OVERVIEW Domestic Market Export Market Total 39.8 15.8 55.6 19.0 14.0 33.0,[MDA_P014] MANAGEMENT DISCUSSION & ANALYSIS The Group’s revenue performance for FYE 2023 and FYE 2022 on a geographical market segment basis is as follows: 3. GROUP REVENUE PERFORMANCE OVERVIEW Domestic Market Export Market Total 39.8 15.8 55.6 19.0 14.0 33.0,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P015,Unknown,B015,[MDA_P015] 500LOOLRQ,[MDA_P015] 500LOOLRQ,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P016,Unknown,B016,[MDA_P016] )<( )<( The Group’s net cash generated from operating activities was RM0.9 million compared to RM3.6 million net cash used in the previous financial year. The improvement in net cash generated from operating activities is a direct result of the strong gross profit position of the Group. T,"[MDA_P016] )<( )<( The Group’s net cash generated from operating activities was RM0.9 million compared to RM3.6 million net cash used in the previous financial year. The improvement in net cash generated from operating activities is a direct result of the strong gross profit position of the Group. The Group’s net cash used in investing activities was RM0.3 million as compared to RM0.6 million net cash generated from the previous financial year. The reversal is mainly due to the proceeds from disposal of property, plant and equipment and right-of-use assets of RM0.3 million and RM0.5 respectively in previous financial year. There has been a reversal in the net cash from financing activities of RM2.0 million. The reversal is mainly due to the proceeds from issuance of shares in FYE 2022.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P017,Unknown,B017,[MDA_P017] The summary of the Statement of Cash Flows is as follows: c) Review of Statement of Cash Flows Net cash generated from/(used in) operating activities Net cash (used in)/generated from investing activities Net cash (used in) / generated from financing activities Net increase/(decrease) in ,[MDA_P017] The summary of the Statement of Cash Flows is as follows: c) Review of Statement of Cash Flows Net cash generated from/(used in) operating activities Net cash (used in)/generated from investing activities Net cash (used in) / generated from financing activities Net increase/(decrease) in cash and cash equivalents Cash and cash equivalents at the beginning of the year Cash and cash equivalents at the end of the year 0.9 (0.3) (0.4) 0.2 (7.5) (7.3),normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P018,Unknown,B018,[MDA_P018] 500LOOLRQ,[MDA_P018] 500LOOLRQ,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P019,Unknown,B019,[MDA_P019] )<( (3.6) 0.6 1.6 (1.4) (6.1) (7.5) )<( $118$/5(3257 2023 5HJLVWUDWLRQ1R,[MDA_P019] )<( (3.6) 0.6 1.6 (1.4) (6.1) (7.5) )<( $118$/5(3257 2023 5HJLVWUDWLRQ1R,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P020,Unknown,B020,[MDA_P020] $,[MDA_P020] $,normalize_whitespace;renumber_paragraph,0,,high
