document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_7107_OFI_2020,MDA_P001,Unknown,B001,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (""the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leading positio","[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (""the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leading position in the said industry in Malaysia. The Group remains focused on placing the needs and interests of its customers first by manufacturing an assortment of snack food and confectionery products that focuses on quality. Generally, these products can be divided into four (5) broad categories, which are snack food, wafer, biscuits, potato snacks and bakery products. The Group has various product brand names, most of which are commercially strong and generating the required sales and profit both locally and oversea. Super Ring, Jacker, Rota and Oriental are currently well-known household brand names in Malaysia. FINANCIAL RESULTS AND FINANCIAL CONDITION Despite undergoing a challenging year in 2019, the Group has managed to secure continued growth in revenue as seen in the financial year ended 31 March 2020 (“FY 2020”) results as reflected in the table below:",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P002,Unknown,B002,[MDA_P002] Y-O-Y,[MDA_P002] Y-O-Y,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P003,Unknown,B003,[MDA_P003] RM’000 RM’000 RM’000 %,[MDA_P003] RM’000 RM’000 RM’000 %,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P004,Unknown,B004,[MDA_P004] Revenue,[MDA_P004] Revenue,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P005,Unknown,B005,"[MDA_P005] 266,910 286,548 (19,638) (6.9%) Gross Profit","[MDA_P005] 266,910 286,548 (19,638) (6.9%) Gross Profit",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P006,Unknown,B006,"[MDA_P006] 45,343 51,255 (5,912) (11.5%) Profit Before Tax (“PBT”)","[MDA_P006] 45,343 51,255 (5,912) (11.5%) Profit Before Tax (“PBT”)",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P007,Unknown,B007,"[MDA_P007] 12,699 18,553 (5,854) (31.6%) Financial Costs","[MDA_P007] 12,699 18,553 (5,854) (31.6%) Financial Costs",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P008,Unknown,B008,"[MDA_P008] 1,061 20.4% Profit After Tax (“PAT”)","[MDA_P008] 1,061 20.4% Profit After Tax (“PAT”)",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P009,Unknown,B009,"[MDA_P009] 10,019 14,219 (4,200) (29.5%) Shareholders’ Fund","[MDA_P009] 10,019 14,219 (4,200) (29.5%) Shareholders’ Fund",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P010,Unknown,B010,"[MDA_P010] 194,936 189,598 5,338 2.8% Total Assets","[MDA_P010] 194,936 189,598 5,338 2.8% Total Assets",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P011,Unknown,B011,"[MDA_P011] 248,785 256,897 (8,112) (3.2%) Borrowings","[MDA_P011] 248,785 256,897 (8,112) (3.2%) Borrowings",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P012,Unknown,B012,"[MDA_P012] 14,429 25,800 11,371 44.1% Net Debt/ Equity (%)","[MDA_P012] 14,429 25,800 11,371 44.1% Net Debt/ Equity (%)",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P013,Unknown,B013,[MDA_P013] Nil 8.62%,[MDA_P013] Nil 8.62%,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P014,Unknown,B014,[MDA_P014] Earnings Per Share,[MDA_P014] Earnings Per Share,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P015,Unknown,B015,[MDA_P015] 4.17 5.92,[MDA_P015] 4.17 5.92,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P016,Unknown,B016,[MDA_P016] Net Assets Per Share,[MDA_P016] Net Assets Per Share,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P017,Unknown,B017,[MDA_P017] 0.81 0.79,[MDA_P017] 0.81 0.79,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P018,Unknown,B018,"[MDA_P018] REVENUE The Group recorded lower revenue of RM266.9 million in financial year 2020, a decrease of 6.85% as compared to previous financial year of RM286.5 million. The decrease was due to lower sales from export market in the snack food and confectioneries segment. Revenue information base","[MDA_P018] REVENUE The Group recorded lower revenue of RM266.9 million in financial year 2020, a decrease of 6.85% as compared to previous financial year of RM286.5 million. The decrease was due to lower sales from export market in the snack food and confectioneries segment. Revenue information based on the geographical location of customers is as follows:",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P019,Unknown,B019,[MDA_P019] Revenue,[MDA_P019] Revenue,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P020,Unknown,B020,[MDA_P020] 01.04.2019 - 31.03.2020 01.04.2018 - 31.03.2019,[MDA_P020] 01.04.2019 - 31.03.2020 01.04.2018 - 31.03.2019,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P021,Unknown,B021,[MDA_P021] RM’000 % RM’000 %,[MDA_P021] RM’000 % RM’000 %,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P022,Unknown,B022,[MDA_P022] Malaysia,[MDA_P022] Malaysia,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P023,Unknown,B023,"[MDA_P023] 103,399 39% 101,617 35% Asia","[MDA_P023] 103,399 39% 101,617 35% Asia",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P024,Unknown,B024,"[MDA_P024] 107,018 40% 129,136 45% Others","[MDA_P024] 107,018 40% 129,136 45% Others",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P025,Unknown,B025,"[MDA_P025] 56,493 21% 55,795 20%","[MDA_P025] 56,493 21% 55,795 20%",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P026,Unknown,B026,[MDA_P026] Total reported segments,[MDA_P026] Total reported segments,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P027,Unknown,B027,"[MDA_P027] 266,910 100% 286,548 100%","[MDA_P027] 266,910 100% 286,548 100%",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P028,Unknown,B028,[MDA_P028] ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD Registration No. 199601017418 (389769-M) I ANNUAL REPORT 2020 MANAGEMENT DISCUSSION AND ANALYSIS NET PROFITS The Group’s profit after tax is lower at RM10.0 million as compared to RM14.2 million in the previous financial year. This is due to lower ,"[MDA_P028] ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD Registration No. 199601017418 (389769-M) I ANNUAL REPORT 2020 MANAGEMENT DISCUSSION AND ANALYSIS NET PROFITS The Group’s profit after tax is lower at RM10.0 million as compared to RM14.2 million in the previous financial year. This is due to lower sales caused by the MCO implementation and slowdown in the global economy. Earnings per share of the Group stood at 4.17 sen. FINANCIAL POSITION The Group’s financial position remains strong with total assets of RM248.8 million against total liabilities of RM53.8 million. The Group has a cash reserve of RM14.8 million at the financial year-end as compared to RM9.5 million in the previous financial year. One of its major subsidiaries is currently in its final stage of expansion and the Group expects positive contribution in the coming years from the investment made. Net tangible assets per share, attributable to the owner improved to RM0.81 (2019: RM0.79). The net debt-to-equity ratio of the Group stood at Nil (2019: 8.62%) and the shareholders’ fund is RM194.9 million. The Group’s liquidity, measures by the current ratio is 3.1.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2020,MDA_P029,Unknown,B029,[MDA_P029] DIVIDEND The Group continuously declares a dividend payout for every quarter for the past years. The total dividend declared during the financial year 2020 was 1.5 sen (2019: 2.2 sen) per share. GROUP’s PROSPECTS The Group is in its final stage of expansion and currently pending for some ,"[MDA_P029] DIVIDEND The Group continuously declares a dividend payout for every quarter for the past years. The total dividend declared during the financial year 2020 was 1.5 sen (2019: 2.2 sen) per share. GROUP’s PROSPECTS The Group is in its final stage of expansion and currently pending for some minor machine acquisition to complete its new production lines. These new lines are expected to contribute positively to the growth and profitability of the Group. The management views the current year contraction in revenue is just a temporary setback due to the pandemic and slowdown in the global economy. The Group still expects a positive contribution from the investment in various product lines in years to come from the new and existing market segment due to the active promotional activities taken. The Board expects that the performance of the Group will be satisfactory for the next financial year ending 31 March 2021, despite facing various challenges of competitive markets.",normalize_whitespace;renumber_paragraph,0,,high
