document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_7107_OFI_2022,REMOVED_001,Unknown,L146,ANNUAL REPORT 2022,,remove_header_footer,1,header_footer,medium
MDA_7107_OFI_2022,MDA_P011,Unknown,B011,"[MDA_P011] 282,213 266,791 15,422 5.78% Borrowings","[MDA_P011] 282,213 266,791 15,422 5.78% Borrowings",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P012,Unknown,B012,"[MDA_P012] 5,650 9,636 3,986 41.37% *Debt/ Equity (%)","[MDA_P012] 5,650 9,636 3,986 41.37% *Debt/ Equity (%)",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P013,Unknown,B013,[MDA_P013] - - Earnings Per Share,[MDA_P013] - - Earnings Per Share,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P014,Unknown,B014,[MDA_P014] 7.57 7.71 Net Assets Per Share,[MDA_P014] 7.57 7.71 Net Assets Per Share,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P015,Unknown,B015,"[MDA_P015] 0.92 0.87 * The debt-to-equity ratio is Nil as the cash and cash equivalents exceeded the total external borrowings. REVENUE The Group recorded lower revenue of RM288.1 million in the financial year 2022, a decrease of 2.60% as compared to the previous financial year of RM295.8 million. T","[MDA_P015] 0.92 0.87 * The debt-to-equity ratio is Nil as the cash and cash equivalents exceeded the total external borrowings. REVENUE The Group recorded lower revenue of RM288.1 million in the financial year 2022, a decrease of 2.60% as compared to the previous financial year of RM295.8 million. The decrease was due to lower sales from both local and export market in the snack food and confectioneries segment. Revenue information based on the geographical location of customers is as follows:",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P016,Unknown,B016,[MDA_P016] Revenue,[MDA_P016] Revenue,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P017,Unknown,B017,[MDA_P017] 01.04.2021 - 31.03.2022 01.04.2020 - 31.03.2021,[MDA_P017] 01.04.2021 - 31.03.2022 01.04.2020 - 31.03.2021,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P018,Unknown,B018,[MDA_P018] RM’000 % RM’000 %,[MDA_P018] RM’000 % RM’000 %,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P019,Unknown,B019,[MDA_P019] Malaysia,[MDA_P019] Malaysia,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P020,Unknown,B020,"[MDA_P020] 129,311 45% 130,136 44% Asia","[MDA_P020] 129,311 45% 130,136 44% Asia",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P021,Unknown,B021,"[MDA_P021] 123,973 43% 124,082 42% Others","[MDA_P021] 123,973 43% 124,082 42% Others",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P022,Unknown,B022,"[MDA_P022] 34,840 12% 41,591 14%","[MDA_P022] 34,840 12% 41,591 14%",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P023,Unknown,B023,[MDA_P023] Total reported segments,[MDA_P023] Total reported segments,normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P024,Unknown,B024,"[MDA_P024] 288,124 100% 295,809 100%","[MDA_P024] 288,124 100% 295,809 100%",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P025,Unknown,B025,[MDA_P025] ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD Registration No. 199601017418 (389769-M) MANAGEMENT DISCUSSION AND ANALYSIS NET PROFITS The Group’s profit after tax is lower at RM18.2 million as compared to RM18.5 million in the previous financial year. Earnings per share of the Group stood at 7,"[MDA_P025] ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD Registration No. 199601017418 (389769-M) MANAGEMENT DISCUSSION AND ANALYSIS NET PROFITS The Group’s profit after tax is lower at RM18.2 million as compared to RM18.5 million in the previous financial year. Earnings per share of the Group stood at 7.57 sen. FINANCIAL POSITION The Group’s financial position remains strong with total assets of RM282.2 million against total liabilities of RM61.4 million. The Group has a cash reserve of RM39.4 million at the financial year-end as compared to RM30.2 million in the previous financial year. The Group expects a positive contribution in the coming years from the investment made earlier by one of its major subsidiary. Net tangible assets per share, attributable to the owner improved to RM0.92 (2021: RM0.87). The debt/equity ratio of the Group stood at Nil (2021: Nil) and the shareholders’ fund is RM220.8 million. The Group’s liquidity, measures by the current ratio is 3.31. DIVIDEND The Group continuously declares a dividend payout for every quarter for the past years. The total dividend declared during the financial year 2022 was 2.8 sen (2021: 1.9 sen) per share.",normalize_whitespace;renumber_paragraph,0,,high
MDA_7107_OFI_2022,MDA_P026,Unknown,B026,[MDA_P026] GROUP’S PROSPECTS The sustainability of revenue growth is promising as the Group has a solid business foundation in this industry. The Group will continuous strive to pursue higher productivity and lower operation costs by improving efficiency through capital investment. The Board expects,"[MDA_P026] GROUP’S PROSPECTS The sustainability of revenue growth is promising as the Group has a solid business foundation in this industry. The Group will continuous strive to pursue higher productivity and lower operation costs by improving efficiency through capital investment. The Board expects that the performance of the Group will be satisfactory for the next financial year ending 31 March 2023, despite facing various challenges from the competitive markets and uncertain markets.",normalize_whitespace;renumber_paragraph,0,,high
