document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_0212_SDS_2021,MDA_P007,Unknown,B007,[MDA_P007] NEGERI SEMBILAN KUALA LUMPUR PULAU PINANG KEDAH PERLIS KELANTAN TERENGGANU PAHANG SELANGOR PERAK PUTRAJAYA MELAKA JOHOR Distribution Centre MANAGEMENT DISCUSSION AND ANALYSIS SDS GROUP BERHAD,[MDA_P007] NEGERI SEMBILAN KUALA LUMPUR PULAU PINANG KEDAH PERLIS KELANTAN TERENGGANU PAHANG SELANGOR PERAK PUTRAJAYA MELAKA JOHOR Distribution Centre MANAGEMENT DISCUSSION AND ANALYSIS SDS GROUP BERHAD,normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P008,Financial Review,B009,"[MDA_P009] RM’000 RM’000 (%) Revenue 173,778 191,520 -9.3 Gross Profit 52,988 57,193 -7.4 Gross Profit Margin 30.5% 29.9% 2.0 Profit before tax 9,589 4,998 91.9 Profit after tax 7,078 4,212 68.0 Net profit margin 4.1% 2.2% 86.4 Earnings per share (Sen) 1.79 1.16 54.3 Revenue The Group’s revenue has ","[MDA_P009] RM’000 RM’000 (%) Revenue 173,778 191,520 -9.3 Gross Profit 52,988 57,193 -7.4 Gross Profit Margin 30.5% 29.9% 2.0 Profit before tax 9,589 4,998 91.9 Profit after tax 7,078 4,212 68.0 Net profit margin 4.1% 2.2% 86.4 Earnings per share (Sen) 1.79 1.16 54.3 Revenue The Group’s revenue has decreased from RM191.5 million in FY2020 to RM173.8 million in FY2021, representing a decrease of RM17.7 million or 9.3% as compared to the previous financial year. The decrease in revenue was mainly due to the various measures implemented by the Malaysian Government in view of the COVID-19 pandemic, which includes the Movement Control Order (“MCO”), school closure, restriction of dine-in at restaurants and limitation on the maximum number of dinein customers. With the lower consumers’ traffic due to the various phases of MCO implemented, the Group had experienced a decrease in demand for our products. Gross Profit Margin (“GPM”) GPM had improved from 29.9% to 30.5% as compared to the previous financial year. This was mainly due to effective cost management measures implemented as well as the reduction of goods returned rate as a result of better sales planning.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P009,Financial Review,B010,"[MDA_P010] Since the outbreak of the COVID-19 pandemic, the management has initiated various cost management measures such as streamlining the production process to achieve a reduction in wastages and labour cost control. This helps the Group to achieve an improvement in the GPM despite the decrease","[MDA_P010] Since the outbreak of the COVID-19 pandemic, the management has initiated various cost management measures such as streamlining the production process to achieve a reduction in wastages and labour cost control. This helps the Group to achieve an improvement in the GPM despite the decrease in sales.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P010,Financial Review,B011,"[MDA_P011] Profit Before Tax (“PBT”) PBT has increased by RM4.6 million or 91.9% from RM5.0 million in FY2020 to RM9.6 million in FY2021. Despite the decrease in revenue and gross profit, the increase in PBT was caused by a one-off non-recurring listing expenses of 2.1 million incurred in the previo","[MDA_P011] Profit Before Tax (“PBT”) PBT has increased by RM4.6 million or 91.9% from RM5.0 million in FY2020 to RM9.6 million in FY2021. Despite the decrease in revenue and gross profit, the increase in PBT was caused by a one-off non-recurring listing expenses of 2.1 million incurred in the previous financial year, various labour cost control measures implemented during the year, and decreased in fuel expenses as a result of the decrease in fuel prices during the financial year.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P011,Financial Review,B012,[MDA_P012] MANAGEMENT DISCUSSION AND ANALYSIS,[MDA_P012] MANAGEMENT DISCUSSION AND ANALYSIS,normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P012,Financial Review,B013,[MDA_P013] FY2021 FY2020,[MDA_P013] FY2021 FY2020,normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P013,Financial Review,B014,[MDA_P014] RM’000 RM’000 Net cash from operating activities,[MDA_P014] RM’000 RM’000 Net cash from operating activities,normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P014,Financial Review,B015,"[MDA_P015] 24,377 14,243 Net cash for investing activities","[MDA_P015] 24,377 14,243 Net cash for investing activities",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P015,Financial Review,B016,"[MDA_P016] -4,038 -11,960 Net cash (for)/from financing activities","[MDA_P016] -4,038 -11,960 Net cash (for)/from financing activities",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P016,Financial Review,B017,"[MDA_P017] -13,178 1,959 Net increase in cash and cash equivalents","[MDA_P017] -13,178 1,959 Net increase in cash and cash equivalents",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P017,Financial Review,B018,"[MDA_P018] 7,161 4,242 Effect of foreign exchange translation","[MDA_P018] 7,161 4,242 Effect of foreign exchange translation",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P018,Financial Review,B021,"[MDA_P021] 17,185 9,982","[MDA_P021] 17,185 9,982",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P019,Financial Review,B022,[MDA_P022] FY2021 FY2020,[MDA_P022] FY2021 FY2020,normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P020,Financial Review,B023,[MDA_P023] RM’000 RM’000 Total Borrowings,[MDA_P023] RM’000 RM’000 Total Borrowings,normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P021,Financial Review,B024,"[MDA_P024] 43,068 54,761 Total Equity","[MDA_P024] 43,068 54,761 Total Equity",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P022,Financial Review,B025,"[MDA_P025] 72,271 65,150 Gearing Ratio","[MDA_P025] 72,271 65,150 Gearing Ratio",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P023,Financial Review,B026,[MDA_P026] 0.60 0.84 Cash and cash equivalents have increased by RM7.2 million from RM10.0 million in FY2020 to RM17.2 million in FY2021 mainly due to the following reasons: 1. Net cash from operating activities has increased by RM10.1 million mainly as a result of the increase in operating profit d,"[MDA_P026] 0.60 0.84 Cash and cash equivalents have increased by RM7.2 million from RM10.0 million in FY2020 to RM17.2 million in FY2021 mainly due to the following reasons: 1. Net cash from operating activities has increased by RM10.1 million mainly as a result of the increase in operating profit during the financial year and a one-off prompt repayment to trade payables that occurred in the previous financial year. 2. Net cash for investing activities has decreased by RM7.9 million from RM12.0 million in FY2020 to RM 4.1 million in FY2021 mainly due to a decrease in the purchase of property, plant and equipment as the Group was more cautious in its expansion plan during the COVID-19 pandemic period. 3. Net cash for financing activities amounting to RM13.2 million in FY2021 as compared to net cash from financing activities of RM2.0 million in FY2020 was mainly due to one-off listing proceeds received by the Group and the utilisation of the listing proceeds for repayment of lease liabilities during the previous financial year.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P024,Financial Review,B027,[MDA_P027] The decrease in gearing ratio from 0.84 in FY2020 to 0.60 in FY2021 was mainly due to increase in total equity as a result of profit made during the financial year and the decrease in total borrowings was caused by the repayment of term loans and lease liabilities. Liquidity and Capital R,[MDA_P027] The decrease in gearing ratio from 0.84 in FY2020 to 0.60 in FY2021 was mainly due to increase in total equity as a result of profit made during the financial year and the decrease in total borrowings was caused by the repayment of term loans and lease liabilities. Liquidity and Capital Resources Gearing SDS GROUP BERHAD,normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P025,Financial Review,B028,[MDA_P028] MANAGEMENT DISCUSSION AND ANALYSIS KEY RISK FACTORS The Group is cognisant of the importance that the investors and shareholders need to understand the types of risks that it is exposed to and how these risks may impact the Group’s business and its operating performance during this pandem,"[MDA_P028] MANAGEMENT DISCUSSION AND ANALYSIS KEY RISK FACTORS The Group is cognisant of the importance that the investors and shareholders need to understand the types of risks that it is exposed to and how these risks may impact the Group’s business and its operating performance during this pandemic period. The Management is consistently identifying anticipated or known risks that the Group is exposed to in which these risks will have a material effect on the Group’s operations, performance, financial condition and liquidity. The Group’s risk management framework covers risk identification, assessment and control activities such as monitoring, analysis, communication, internal control, action and strategies. A continuous discussion of the plans or strategies is in place to make sure actions are taken to mitigate such risks.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P026,Financial Review,B029,"[MDA_P029] The Group’s risks mitigation action plans include the following: a) performing due diligence on the nature, scope and complexity of the activities to identify key risk areas and risk mitigation strategies; b) conducting review of its nature, current scope and activities to identify new ri","[MDA_P029] The Group’s risks mitigation action plans include the following: a) performing due diligence on the nature, scope and complexity of the activities to identify key risk areas and risk mitigation strategies; b) conducting review of its nature, current scope and activities to identify new risks which may arise; and c) analysing the impact of the activities on the overall risk profile of the Group, and whether there are adequate measures and resources in place to mitigate the risks identified. Anticipated and Known Risk Profiles Risks Description Mitigating Measures Food contamination Being in the food manufacturing industry, the Group is exposed to the risk of food contamination as its food products undergo numerous manufacturing processes during its production. The food ingredients are generally perishable and are vulnerable to contamination if not properly handled, stored or packed. The Group is taking the following steps to mitigate the food contamination risks: 1) All production staffs must undergo food handling classes.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P027,Financial Review,B030,[MDA_P030] 2) The internal quality assurance department are tasked to review and inspect our storage facilities to ensure that the place and raw materials are kept in a clean and acceptable condition. 3) The Group will monitor the quality of raw materials received from the suppliers. Any sub-standar,[MDA_P030] 2) The internal quality assurance department are tasked to review and inspect our storage facilities to ensure that the place and raw materials are kept in a clean and acceptable condition. 3) The Group will monitor the quality of raw materials received from the suppliers. Any sub-standard raw material discovered will be returned to the supplier promptly and will not be used in the production process. 4) The Group entities have obtained third parties food safety certification which requires periodic audit to be performed to ensure compliance with the food safety standards,normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P028,Financial Review,B031,"[MDA_P031] MANAGEMENT DISCUSSION AND ANALYSIS Anticipated and Known Risk Profiles (Cont’d) Risks Description Mitigating Measures Disruption in the operations and unplanned shutdowns As most of our products are produced by the Group internal manufacturing facilities, any disruption in the operations ","[MDA_P031] MANAGEMENT DISCUSSION AND ANALYSIS Anticipated and Known Risk Profiles (Cont’d) Risks Description Mitigating Measures Disruption in the operations and unplanned shutdowns As most of our products are produced by the Group internal manufacturing facilities, any disruption in the operations or unplanned shutdown would affect the Group’s ability to generate revenue. Force majeure events such as the COVID-19 pandemic can cause disruption in operation due to unforeseen factory shutdowns and mandatory working-from-home arrangement will require employees to work from home. The Group has taken up insurance policies to provide coverage against the risk of fire, theft and personal accident for our workers. As our manufacturing plants are located at two different locations, in the case when one location cannot operate, the other location can function as a backup manufacturing facility for those affected products. By having this immediate relief, it will help to lessen the impact as a result of disruption of operation in one location.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P029,Financial Review,B032,"[MDA_P032] The Group has taken immediate proactive preventive measures to curb the risk of COVID-19 pandemic by having the following measures in place: a) Mandatory staff and visitor temperature screening at doorstep. b) Restricting visitors at our manufacturing facilities, unless necessary. c) Upgr","[MDA_P032] The Group has taken immediate proactive preventive measures to curb the risk of COVID-19 pandemic by having the following measures in place: a) Mandatory staff and visitor temperature screening at doorstep. b) Restricting visitors at our manufacturing facilities, unless necessary. c) Upgrading infrastructure to enable work-from-home arrangement. Dependent on foreign labour The Group’s business operations are highly dependent on the continued supply of foreign labour. Hence, it is subjected to the labour and immigration laws that govern the employment of foreign workers. Any substantial changes to the policies on the employment of foreign workers may result in a shortage in the supply of foreign workers or an increase in labour wages. The Group continues to review and revamp its manufacturing process and workflow. The Group believes that automations can help to streamline processes and reduce reliance on manual labour. Besides, the Group is collaborating with culinary school to take in students for our internship program. This program will help to attract and retain talent by offering permanent job opportunities to interns who perform well during their internship.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P030,Financial Review,B033,"[MDA_P033] Competition Risk The Group is operating in a highly competitive environment, with a lot of competitors in the market offering a great variety of similar products or services. In order to sustain its competitiveness in this highly aggressive market, the Group needs to constantly identify a","[MDA_P033] Competition Risk The Group is operating in a highly competitive environment, with a lot of competitors in the market offering a great variety of similar products or services. In order to sustain its competitiveness in this highly aggressive market, the Group needs to constantly identify and satisfy the consumers’ changing taste and preference. To remain resilient in the market place, the Group is taking the following steps: 1) Differentiating our brands or products by pricing them reasonably with good and competitive quality. 2) Constantly update and adapt to the changes in consumers’ preference and taste from time to time. 3) Offering a wide variety of products targeting a wide range of customers instead of focusing on a particular group of customers. 4) Constantly looking for ideas and ways to increase our customer coverage such as expanding footprint geographically or having different product range. SDS GROUP BERHAD",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P031,Financial Review,B034,[MDA_P034] MANAGEMENT DISCUSSION AND ANALYSIS REVIEW OF OPERATING ENVIRONMENT The COVID-19 pandemic has impacted Malaysian economy causing the devaluation of Ringgit Malaysia (RM) and decline in the country’s gross domestic product (GDP). The pandemic has caused detrimental financial impact on sever,"[MDA_P034] MANAGEMENT DISCUSSION AND ANALYSIS REVIEW OF OPERATING ENVIRONMENT The COVID-19 pandemic has impacted Malaysian economy causing the devaluation of Ringgit Malaysia (RM) and decline in the country’s gross domestic product (GDP). The pandemic has caused detrimental financial impact on several key industries including entertainment, tourism, travel agencies, retail outlets and hospitality. Besides, many businesses are forced to cope with standard operating procedures (SOP) implemented by the Malaysian Government such as social distancing, lockdown restriction and movement restriction of workers which caused disruption in the business supply chain and operation, reducing business revenue and increasing operating cost. The Government has taken steps to cushion the immediate impact of the sudden dropped in economic activity on firms and households, preserving the country’s productive capacity by having rapid and extensive fiscal and monetary packages. In Malaysia, financial stimulus packages and PRIHATIN packages were released to support the society, providing assistance to lighten the burden of people from various backgrounds, such as students, families and business owners.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P032,Financial Review,B035,"[MDA_P035] During the current financial year, various phases of MCO were announced and the Group has to comply with the SOPs set by the Government. This has inevitably impacted on both the retail and wholesale channels. For retail channel, SOPs such as the restriction of dine-in at café and limitati","[MDA_P035] During the current financial year, various phases of MCO were announced and the Group has to comply with the SOPs set by the Government. This has inevitably impacted on both the retail and wholesale channels. For retail channel, SOPs such as the restriction of dine-in at café and limitation of the maximum number of dine-in customers has caused a reduction of consumer traffics at our retail outlets thus resulting in a decrease in revenue. For wholesale channel, with the closure of schools and factories during certain period of the year, the Group experienced a decrease in revenue in these areas particularly. Fortunately, the Group was able to further streamline its operating processes to help improve its margin despite the decrease in the revenue. Also, the Group collaborated with third party delivery vendors, making its products available for online purchases and delivery services which has seen a surged in demand as more and more companies introduced work-from-home arrangement for their employees.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P033,Financial Review,B036,"[MDA_P036] LOOKING AHEAD While there is still uncertainty in the surge of the numbers of COVID-19 cases globally and the subsequent lockdown in certain countries, the rolled-out of the vaccination program is expected to path the way for the recoveries of economic activities worldwide. Furthermore, t","[MDA_P036] LOOKING AHEAD While there is still uncertainty in the surge of the numbers of COVID-19 cases globally and the subsequent lockdown in certain countries, the rolled-out of the vaccination program is expected to path the way for the recoveries of economic activities worldwide. Furthermore, the on-going expansionary monetary policy and fiscal policy would continue to ease domestic financial conditions, particularly in emerging market economies and further supporting the economic recovery. The Group will continue to implement various plans and measures to help manoeuvre through this challenging pandemic time. This includes continuing its effort to streamline its operating processes, optimising human resources, launching marketing campaigns and re-evaluating its business plans effectively. The Group stays abreast of the latest regulatory requirement to combat the COVID-19 pandemic and allowing our team to continue to deliver and provide food products for our customers. The Group remain sturdy towards its future prospect despite the current challenging operating environment.",normalize_whitespace;renumber_paragraph,0,,high
MDA_0212_SDS_2021,MDA_P034,Financial Review,B037,"[MDA_P037] The Group is confident that with the effective implementation of sound business plans and strategies, the Group will emerge stronger in its industry to withstand any vulnerability. For retail outlets, the Group will continue to expand in the central region by setting up new outlets. The G","[MDA_P037] The Group is confident that with the effective implementation of sound business plans and strategies, the Group will emerge stronger in its industry to withstand any vulnerability. For retail outlets, the Group will continue to expand in the central region by setting up new outlets. The Group is also upgrading its online store and platform to offer a wide range of products to suit its customers’ needs and preferences. For wholesale channel, the Group will continue to expand its geographical footprint and logistic fleets across Malaysia to bring our products nearer to our customers. ACKNOWLEDGEMENTS In conclusion, we wish to convey our sincere gratitude to the Management and employees for their diligent effort, dedication and commitment during this pandemic period. We would also like to express our appreciation to our stakeholders, namely our shareholders, investors, clients, suppliers, business partners, bankers, government and regulatory bodies for their continued support, reliance and confidence in SDS Group Berhad. Please stay safe during this",normalize_whitespace;renumber_paragraph,0,,high
