document_id,doc_type,ticker,company_name,publish_date,source_name,title,url,article_text_hash,text_length,synthetic_flag,include_flag,relevance_status,confidence_tier,needs_manual_review,review_reason,shared_article_flag,multi_company_article_flag,original_file,original_file_hash,raw_row_key,text_path,notes
NEWS_APOLLO_2024_12_04_40774629ea,news,APOLLO,Apollo,2024-12-04,The Star,Apollo Food registers higher net profit of RM10.62mil in 2Q,https://www.thestar.com.my/business/business-news/2024/12/04/apollo-food-registers-higher-net-profit-of-rm1062mil-in-2q,7f218936ffbd0419bb10c782dd0b5923fe47ee0514792387aa8bedfa5a01ac90,1221,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/APOLLO/APOLLO_news.csv,5f0cca94ae07ce6cf04290515c46110de7027f6855271de6768221bd297cf4b2,"New_news_APOLLO_APOLLO_news_csv:{""row_number"": 118}:bad051fbd7d9",02_extracted_text/news_clean/NEWS_APOLLO_2024_12_04_40774629ea.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_APOLLO_2024_06_13_6fae37e79e,news,APOLLO,Apollo,2024-06-13,The Star,Apollo’s net profit jumps 70% to RM53.8mil in FY24,https://www.thestar.com.my/business/business-news/2024/06/13/apollos-net-profit-jumps-70-to-rm538mil-in-fy24,6df1da4225d9b0c706432773b484ae12fd48df063798f8688e3b551c50914563,1383,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/APOLLO/APOLLO_news.csv,5f0cca94ae07ce6cf04290515c46110de7027f6855271de6768221bd297cf4b2,"New_news_APOLLO_APOLLO_news_csv:{""row_number"": 171}:e2555757c4dc",02_extracted_text/news_clean/NEWS_APOLLO_2024_06_13_6fae37e79e.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_APOLLO_2024_03_20_80c1e51215,news,APOLLO,Apollo,2024-03-20,The Star,Apollo Food to address shareholding spread,https://www.thestar.com.my/business/business-news/2024/03/20/apollo-food-to-address-shareholding-spread,502b5fa3f150c68a6830acbe7822f3e43629ab16c84ce0605660edf85ea10295,927,false,Yes,low_confidence_company_news,low,Yes,ticker_only_title_context,1,0,New_news/APOLLO/APOLLO_news.csv,5f0cca94ae07ce6cf04290515c46110de7027f6855271de6768221bd297cf4b2,"New_news_APOLLO_APOLLO_news_csv:{""row_number"": 206}:2938f439ce19",02_extracted_text/news_clean/NEWS_APOLLO_2024_03_20_80c1e51215.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_APOLLO_2024_03_20_135b27aed9,news,APOLLO,Apollo,2024-03-20,The Star,Investors take cautious approach as US rate decision looms,https://www.thestar.com.my/business/business-news/2024/03/20/investors-take-cautious-approach-as-us-rate-decision-looms,87d14e381f185e0fff2f209e3a6897eb5a98fbcb04f0a311394a6fe4b112f49d,1927,false,Yes,low_confidence_company_news,low,Yes,stock_market_roundup_list_only,1,0,New_news/APOLLO/APOLLO_news.csv,5f0cca94ae07ce6cf04290515c46110de7027f6855271de6768221bd297cf4b2,"New_news_APOLLO_APOLLO_news_csv:{""row_number"": 207}:c521f5ad9931",02_extracted_text/news_clean/NEWS_APOLLO_2024_03_20_135b27aed9.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_APOLLO_2024_03_19_ac1666c08d,news,APOLLO,Apollo,2024-03-19,The Star,"Profit-taking in the market, KLCI down 8.68 points",https://www.thestar.com.my/business/business-news/2024/03/19/profit-taking-in-the-market-klci-down-868-points,7b19017f998a6b7c76019ac9cbc5e5e349c7ae572f98108217747a6511768760,1133,false,Yes,low_confidence_company_news,low,Yes,stock_market_roundup_list_only,1,1,New_news/APOLLO/APOLLO_news.csv,5f0cca94ae07ce6cf04290515c46110de7027f6855271de6768221bd297cf4b2,"New_news_APOLLO_APOLLO_news_csv:{""row_number"": 208}:1e3d0c92f614",02_extracted_text/news_clean/NEWS_APOLLO_2024_03_19_ac1666c08d.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_APOLLO_2024_03_20_6608331c4a,news,APOLLO,Apollo,2024-03-20,The Star,Banks lead Bursa blue-chips lower,https://www.thestar.com.my/business/business-news/2024/03/20/banks-lead-bursa-blue-chips-lower,c533ed528a8a956a042fc4ceef35e9ecbade4ec5ddf9902c3cd54325f76d45e7,2406,false,Yes,low_confidence_company_news,low,Yes,stock_market_roundup_list_only,1,0,New_news/APOLLO/APOLLO_news.csv,5f0cca94ae07ce6cf04290515c46110de7027f6855271de6768221bd297cf4b2,"New_news_APOLLO_APOLLO_news_csv:{""row_number"": 210}:5a72b162efc0",02_extracted_text/news_clean/NEWS_APOLLO_2024_03_20_6608331c4a.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_CARLSBG_2025_06_26_768e2d1e41,news,CARLSBG,Carlsberg Brewery Malaysia Berhad,2025-06-26,The Star,A toast to diversity,https://www.thestar.com.my/starpicks/2025/06/26/a-toast-to-diversity,917b6912cdaef3d1cd4d99976282d7e585300c56287ecec0fd37d9f2c2776478,3649,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/CARLSBG/CARLSBG_news.csv,bef8078db869198b30f34da9d09324bd35ad019ff9f7a5edaaadaa19a51c8663,"New_news_CARLSBG_CARLSBG_news_csv:{""row_number"": 1}:48056eae1b81",02_extracted_text/news_clean/NEWS_CARLSBG_2025_06_26_768e2d1e41.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_FFB_2025_08_28_227fccdd6a,news,FFB,FarmFresh,2025-08-28,The Star,Negeri Sembilan lifts nearly 30% of poor households out of poverty,https://www.thestar.com.my/news/nation/2025/08/28/negeri-sembilan-lifts-nearly-30-of-poor-households-out-of-poverty,fc0af536fd7f688b958a24340e74b3521f76130e239e5c0307e97a32fcb58bb1,2199,false,Yes,low_confidence_company_news,low,Yes,weak_company_specific_context,1,0,New_news/FFB/FFB_news.csv,3b1438da63b59562389e6dc91e200a750645acbb8934b7e0a0ecf1b3b63bd2ec,"New_news_FFB_FFB_news_csv:{""row_number"": 33}:f4259e7fdb9d",02_extracted_text/news_clean/NEWS_FFB_2025_08_28_227fccdd6a.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_FFB_2025_07_06_69d9a8cfbc,news,FFB,FarmFresh,2025-07-06,The Star,"‘Form Six, not a last resort’",https://www.thestar.com.my/news/education/2025/07/06/form-six-not-a-last-resort,96305947a2fd0242589e31741c9a8207036c65766b45be04e548fe3873c06433,5349,false,Yes,low_confidence_company_news,low,Yes,weak_company_specific_context,1,0,New_news/FFB/FFB_news.csv,3b1438da63b59562389e6dc91e200a750645acbb8934b7e0a0ecf1b3b63bd2ec,"New_news_FFB_FFB_news_csv:{""row_number"": 49}:e76a0ddfe571",02_extracted_text/news_clean/NEWS_FFB_2025_07_06_69d9a8cfbc.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_FFB_2024_11_29_52934062fa,news,FFB,FarmFresh,2024-11-29,The Star,Farm Fresh wins Brand of the Year in dairy for the second time,https://www.thestar.com.my/news/nation/2024/11/29/farm-fresh-wins-brand-of-the-year-in-dairy-for-the-second-time,af8ad4b2b0a11d3a6d9416e87bd6ce4a5b70f3ab890d2de8c7a2f495ff756db1,2100,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/FFB/FFB_news.csv,3b1438da63b59562389e6dc91e200a750645acbb8934b7e0a0ecf1b3b63bd2ec,"New_news_FFB_FFB_news_csv:{""row_number"": 103}:6980b8cc1899",02_extracted_text/news_clean/NEWS_FFB_2024_11_29_52934062fa.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_FFB_2024_03_25_6d7e0b33b8,news,FFB,FarmFresh,2024-03-25,The Star,Nurturing a community of empowered mothers,https://www.thestar.com.my/metro/metro-news/2024/03/25/nurturing-a-community-of-empowered-mothers,a7721d329cb9e96ec2ed6eb459d2f303c8cff264306dca5c8c72276e1beca79c,3123,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/FFB/FFB_news.csv,3b1438da63b59562389e6dc91e200a750645acbb8934b7e0a0ecf1b3b63bd2ec,"New_news_FFB_FFB_news_csv:{""row_number"": 155}:90f77df1d348",02_extracted_text/news_clean/NEWS_FFB_2024_03_25_6d7e0b33b8.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_GCB_2024_10_10_760f239c42,news,GCB,Guan Chong Berhad,2024-10-10,The Star,Analysts positive on Guan Chong's growth prospects following Ivory Coast acquisition,https://www.thestar.com.my/business/business-news/2024/10/10/analysts-positive-on-guan-chong039s-growth-prospects-following-ivory-coast-acquisition,6fe5392fe25e45c7f999d27540eeb7d84ca615a67140297c8c2a1003d44aa4f0,3041,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/GCB/GCB_news.csv,db813f2f6a5c28ea1d8435c78a9a413002eab098db483a209784e9bec3702e27,"New_news_GCB_GCB_news_csv:{""row_number"": 11}:dd8c1045ade8",02_extracted_text/news_clean/NEWS_GCB_2024_10_10_760f239c42.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_GCB_2024_10_09_d838cb0e39,news,GCB,Guan Chong Berhad,2024-10-09,The Star,Guan Chong plans purchase of 25% equity in Ivory Coast cocoa processor,https://www.thestar.com.my/business/business-news/2024/10/09/guan-chong-plans-purchase-of-25-equity-in-ivory-coast-cocoa-processor,edd54f0d984791ede7a4c62e0141a1eb96c89137e3fedb525fcd85a291e0657f,921,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/GCB/GCB_news.csv,db813f2f6a5c28ea1d8435c78a9a413002eab098db483a209784e9bec3702e27,"New_news_GCB_GCB_news_csv:{""row_number"": 12}:8de6b53525ce",02_extracted_text/news_clean/NEWS_GCB_2024_10_09_d838cb0e39.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_HEIM_2024_10_30_de348b2301,news,HEIM,Heineken,2024-10-30,The Star,"Tipsy-Turvy Quick Shots: Scotch for a cause, cognac craft, peachy beer",https://www.thestar.com.my/lifestyle/living/tipsy-turvy/2024/10/30/tipsy-turvy-quick-shots-scotch-for-a-cause-cognac-craft-peachy-beer,a99226d0cf50c21410e7671661789ce49001f5574405994094027339b9ba06e9,3976,false,Yes,low_confidence_company_news,low,Yes,weak_company_specific_context,0,0,New_news/HEIM/HEIM_news.csv,247e95521f79a6c947c7c3cd40597ce8ac8a4d71ef9ad136d9b9abb400f6269c,"New_news_HEIM_HEIM_news_csv:{""row_number"": 240}:d2f00b0e2a4d",02_extracted_text/news_clean/NEWS_HEIM_2024_10_30_de348b2301.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_KAWAN_2025_05_02_cf4c3b6730,news,KAWAN,Kawan Food,2025-05-02,The Star,Malaysia’s halal product exports up 15% to RM62bil last year,https://www.thestar.com.my/business/business-news/2025/05/02/malaysias-halal-product-exports-up-15-to-rm62bil-last-year,a34656c2fbc12f66e4fa10621d382f05fccf88e9330e5d7d99742c625bfcb896,1702,false,Yes,low_confidence_company_news,low,Yes,weak_company_specific_context,1,0,New_news/KAWAN/KAWAN_news.csv,7dc0ddda81f7e0e7b35a0791e25479e7c03c4059f2a35afaa3b7d28c76904b49,"New_news_KAWAN_KAWAN_news_csv:{""row_number"": 100}:3351f55cbe16",02_extracted_text/news_clean/NEWS_KAWAN_2025_05_02_cf4c3b6730.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_KAWAN_2025_05_01_8618bad820,news,KAWAN,Kawan Food,2025-05-01,The Star,Malaysia’s halal product exports up 15% to RM61.79bil in 2024,https://www.thestar.com.my/business/business-news/2025/05/01/malaysias-halal-product-exports-up-15-to-rm6179bil-in-2024,d9481393e12e50914876537b508d462fb01d10556999ec7b969f3f76b247f12a,3723,false,Yes,low_confidence_company_news,low,Yes,weak_company_specific_context,1,1,New_news/KAWAN/KAWAN_news.csv,7dc0ddda81f7e0e7b35a0791e25479e7c03c4059f2a35afaa3b7d28c76904b49,"New_news_KAWAN_KAWAN_news_csv:{""row_number"": 103}:360d95356f43",02_extracted_text/news_clean/NEWS_KAWAN_2025_05_01_8618bad820.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_KAWAN_2024_10_17_73ac524c0a,news,KAWAN,Kawan Food,2024-10-17,The Star,Lim Hun Soon is chairman of Kawan Food,https://www.thestar.com.my/business/business-news/2024/10/17/lim-hun-soon-is-chairman-of-kawan-food,a4971160b30513daf4d2033944d92cfc9f2de2d103b03da65a7d94efd129c244,703,false,Yes,low_confidence_company_news,low,Yes,ticker_only_title_context,1,0,New_news/KAWAN/KAWAN_news.csv,7dc0ddda81f7e0e7b35a0791e25479e7c03c4059f2a35afaa3b7d28c76904b49,"New_news_KAWAN_KAWAN_news_csv:{""row_number"": 168}:8f28c0784898",02_extracted_text/news_clean/NEWS_KAWAN_2024_10_17_73ac524c0a.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_KAWAN_2024_08_22_df0cfefb2c,news,KAWAN,Kawan Food,2024-08-22,The Star,Kawan benefitting from strong foreign demand,https://www.thestar.com.my/business/business-news/2024/08/22/kawan-benefitting-from-strong-foreign-demand,4c01dc46560273334d4c7a5259c5802603b8fafd695e9705655862a11a869fa6,2311,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/KAWAN/KAWAN_news.csv,7dc0ddda81f7e0e7b35a0791e25479e7c03c4059f2a35afaa3b7d28c76904b49,"New_news_KAWAN_KAWAN_news_csv:{""row_number"": 186}:de2091e3907c",02_extracted_text/news_clean/NEWS_KAWAN_2024_08_22_df0cfefb2c.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_LOTUS_2024_11_29_b667d9d01f,news,LOTUS,Lotus KFM Berhad,2024-11-29,The Star,Lotus KFM eyes growth with bioenergy and plantation ventures,https://www.thestar.com.my/business/business-news/2024/11/29/lotus-kfm-eyes-growth-with-bioenergy-and-plantation-ventures,6b8bb4ffda324dc34e739861d3c927cd1407181528e704a0b347bd7026592470,1112,false,Yes,low_confidence_company_news,low,Yes,sponsor_list_or_csr_only,1,0,New_news/LOTUS/LOTUS_news.csv,8dcb32b71a4886944bec0e015bb1ee0894ef54d3324d396f497b2147a40c5f59,"New_news_LOTUS_LOTUS_news_csv:{""row_number"": 122}:355b7b365c2e",02_extracted_text/news_clean/NEWS_LOTUS_2024_11_29_b667d9d01f.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_11_28_908d08456a,news,MSM,MSM Malaysia Holdings Berhad,2025-11-28,The Star,MSM Malaysia says low raw sugar prices bolster 2026 prospects,https://www.thestar.com.my/business/business-news/2025/11/28/msm-malaysia-says-low-raw-sugar-prices-bolster-2026-prospects,b55a60c49a5bef76b29057ecb3e84c877fdb2bde042652870dfd52d54f54063a,1691,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 13}:a50312e5c830",02_extracted_text/news_clean/NEWS_MSM_2025_11_28_908d08456a.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_09_18_bba3204f63,news,MSM,MSM Malaysia Holdings Berhad,2025-09-18,The Star,Felda: Abolish permits for refined sugar,https://www.thestar.com.my/news/nation/2025/09/18/felda-abolish-permits-for-refined-sugar,8b17d546253f91a10ac4b0413cd5020a0f143bd60c3194884995a21bf0ef8b95,2747,false,Yes,low_confidence_company_news,low,Yes,weak_company_specific_context,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 51}:fcfbc634ffa4",02_extracted_text/news_clean/NEWS_MSM_2025_09_18_bba3204f63.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_09_11_d997c2e9df,news,MSM,MSM Malaysia Holdings Berhad,2025-09-11,The Star,Switch to value stocks holds investor potential,https://www.thestar.com.my/business/business-news/2025/09/11/switch-to-value-stocks-holds-investor-potential,f56fbbbfcafce773725d672bcef0b9b118001de16a2238ccee69ca8056c9e9f4,3320,false,Yes,low_confidence_company_news,low,Yes,sponsor_list_or_csr_only,1,1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 52}:91dfc761f619",02_extracted_text/news_clean/NEWS_MSM_2025_09_11_d997c2e9df.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_07_03_50b881c980,news,MSM,MSM Malaysia Holdings Berhad,2025-07-03,The Star,MSM appoints new acting group CEO,https://www.thestar.com.my/business/business-news/2025/07/03/msm-appoints-new-acting-group-ceo,77dea026b6c1396491fce4b9bfe5511a7a0297ac086157cf1018e54d204a38e4,759,false,Yes,low_confidence_company_news,low,Yes,ticker_only_title_context,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 83}:e466332e07bf",02_extracted_text/news_clean/NEWS_MSM_2025_07_03_50b881c980.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_07_02_5b7f705160,news,MSM,MSM Malaysia Holdings Berhad,2025-07-02,The Star,MSM appoints Hasni Ahmad as acting CEO following Syed Feizal’s resignation,https://www.thestar.com.my/business/business-news/2025/07/02/msm-appoints-hasni-ahmad-as-acting-ceo-following-syed-feizals-resignation,01dc108001a298377ae03d458de35dc29517518e8b520a8be22048a1dc46bd8b,503,false,Yes,low_confidence_company_news,low,Yes,ticker_only_title_context,0,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 84}:e261497ed691",02_extracted_text/news_clean/NEWS_MSM_2025_07_02_5b7f705160.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_06_20_60bfc7df84,news,MSM,MSM Malaysia Holdings Berhad,2025-06-20,The Star,"Refined sugar to stay tax-exempt, says Finance Ministry",https://www.thestar.com.my/news/nation/2025/06/20/refined-sugar-to-stay-tax-exempt-says-finance-ministry,6afc386b9508470ab971b094530bd78e0291febd724e2247cf568d1566937da2,1455,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 87}:351341d7a284",02_extracted_text/news_clean/NEWS_MSM_2025_06_20_60bfc7df84.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_06_20_ee796bcae3,news,MSM,MSM Malaysia Holdings Berhad,2025-06-20,The Star,MSM Malaysia aims to increase export volumes,https://www.thestar.com.my/business/business-news/2025/06/20/msm-malaysia-aims-to-increase-export-volumes,710191016054876611d5d1708250b8a5cdb5872096fd1c5da0c2cc5e1a98a591,1618,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 90}:076de65b50fb",02_extracted_text/news_clean/NEWS_MSM_2025_06_20_ee796bcae3.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_06_19_1ebde10200,news,MSM,MSM Malaysia Holdings Berhad,2025-06-19,The Star,MSM reiterates call for tariff to curb dumping of imported sugar,https://www.thestar.com.my/business/business-news/2025/06/19/msm-reiterates-call-for-tariff-to-curb-dumping-of-imported-sugar,530ccbeb7d19415d7a05140bba88c571101cfe96d41eb3802de490abd24deb1f,1987,false,Yes,low_confidence_company_news,low,Yes,ticker_only_title_context,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 93}:ef6a353393a8",02_extracted_text/news_clean/NEWS_MSM_2025_06_19_1ebde10200.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_03_20_3508a07a0e,news,MSM,MSM Malaysia Holdings Berhad,2025-03-20,The Star,"MSM plans Tg Langsat as sugar export hub, eyes new markets",https://www.thestar.com.my/business/business-news/2025/03/20/msm-plans-tg-langsat-as-sugar-export-hub-eyes-new-markets,0a6b44228db31b37de06718d7efadc34a2245a520afb7c9bc188581e8bc5d347,2116,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 120}:003f15262b3c",02_extracted_text/news_clean/NEWS_MSM_2025_03_20_3508a07a0e.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_08_29_999c6cd4ed,news,MSM,MSM Malaysia Holdings Berhad,2024-08-29,The Star,FGV on track for a better 2H on rising production,https://www.thestar.com.my/business/business-news/2024/08/29/fgv-on-track-for-a-better-2h-on-rising-production,06bfa7702fdd7edb35be0090d680232d4b965138de21b1a63675df6a94ba4032,2485,false,Yes,low_confidence_company_news,low,Yes,weak_company_specific_context,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 181}:18acd34f3304",02_extracted_text/news_clean/NEWS_MSM_2024_08_29_999c6cd4ed.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_08_23_14b0cd98e7,news,MSM,MSM Malaysia Holdings Berhad,2024-08-23,The Star,MSM to strengthen domestic sales,https://www.thestar.com.my/business/business-news/2024/08/23/msm-to-strengthen-domestic-sales,b3a705efb7c73df0c00b134e267e140a3f3869bae20b9697a0ede390aa57a357,1716,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 186}:36b66933c074",02_extracted_text/news_clean/NEWS_MSM_2024_08_23_14b0cd98e7.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_08_22_7db1515566,news,MSM,MSM Malaysia Holdings Berhad,2024-08-22,The Star,MSM posts bigger loss in 2Q,https://www.thestar.com.my/business/business-news/2024/08/22/msm-posts-bigger-loss-in-2q,17ac40ceff20f613e7478e6c4c317afb8f04f59cc2913a286d27d7104457cefd,1676,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 188}:3ca46b97072c",02_extracted_text/news_clean/NEWS_MSM_2024_08_22_7db1515566.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_06_06_16d8068e4d,news,MSM,MSM Malaysia Holdings Berhad,2024-06-06,The Star,"MSM Malaysia to continue managing sugar price hedging, looks forward to new mechanism",https://www.thestar.com.my/business/business-news/2024/06/06/msm-malaysia-to-continue-managing-sugar-price-hedging-looks-forward-to-new-mechanism,fb379354264ce16b7e35e5bcfa2a7d11cd145756b7ef825402fc0609c0e58110,2872,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 211}:ef063c155d5c",02_extracted_text/news_clean/NEWS_MSM_2024_06_06_16d8068e4d.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_05_23_2dda81547f,news,MSM,MSM Malaysia Holdings Berhad,2024-05-23,The Star,MSM Malaysia registers 1Q net profit of RM41.71mil on improved margins,https://www.thestar.com.my/business/business-news/2024/05/23/msm-malaysia-registers-1q-net-profit-of-rm4171mil-on-improved-margins,fac4088fa48c59ef965f31f42b60904690ab3bf7fde3a672686e98a6dc3ddeba,2173,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 217}:e39a06987f24",02_extracted_text/news_clean/NEWS_MSM_2024_05_23_2dda81547f.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_04_04_648fba36a4,news,MSM,MSM Malaysia Holdings Berhad,2024-04-04,The Star,MSM on track for sweeter bottom line,https://www.thestar.com.my/business/business-news/2024/04/04/msm-on-track-for-sweeter-bottom-line,b9d879e222d7b22f011034e29db52e272b842235da08495d92995330ab8ee78e,3637,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 245}:274d012e4207",02_extracted_text/news_clean/NEWS_MSM_2024_04_04_648fba36a4.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_04_03_a72ab8d0fd,news,MSM,MSM Malaysia Holdings Berhad,2024-04-03,The Star,FGV targets submission of petition to US customs by end-June,https://www.thestar.com.my/business/business-news/2024/04/03/fgv-targets-submission-of-petition-to-us-customs-by-end-june,046530c6ab9eca3aed4d471c88861423cd133e70250498a086f4bfc35ba1fe52,2166,false,Yes,low_confidence_company_news,low,Yes,weak_company_specific_context,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 246}:f7fc2d07eba6",02_extracted_text/news_clean/NEWS_MSM_2024_04_03_a72ab8d0fd.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_03_21_a984e37e6d,news,MSM,MSM Malaysia Holdings Berhad,2024-03-21,The Star,Lack of refinement in sugar policy,https://www.thestar.com.my/news/nation/2024/03/21/lack-of-refinement-in-sugar-policy,1397ce0c341d525f6fd65b545d009b516ec8ebc1e213d046624bc4be78bcdb98,3041,false,Yes,low_confidence_company_news,low,Yes,weak_company_specific_context,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 250}:bc4282599c64",02_extracted_text/news_clean/NEWS_MSM_2024_03_21_a984e37e6d.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
