document_id,doc_type,ticker,company_name,publish_date,source_name,title,url,article_text_hash,text_length,synthetic_flag,include_flag,relevance_status,confidence_tier,needs_manual_review,review_reason,shared_article_flag,multi_company_article_flag,original_file,original_file_hash,raw_row_key,text_path,notes
NEWS_FFB_2024_11_29_52934062fa,news,FFB,FarmFresh,2024-11-29,The Star,Farm Fresh wins Brand of the Year in dairy for the second time,https://www.thestar.com.my/news/nation/2024/11/29/farm-fresh-wins-brand-of-the-year-in-dairy-for-the-second-time,af8ad4b2b0a11d3a6d9416e87bd6ce4a5b70f3ab890d2de8c7a2f495ff756db1,2100,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/FFB/FFB_news.csv,3b1438da63b59562389e6dc91e200a750645acbb8934b7e0a0ecf1b3b63bd2ec,"New_news_FFB_FFB_news_csv:{""row_number"": 103}:6980b8cc1899",02_extracted_text/news_clean/NEWS_FFB_2024_11_29_52934062fa.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_FFB_2024_03_25_6d7e0b33b8,news,FFB,FarmFresh,2024-03-25,The Star,Nurturing a community of empowered mothers,https://www.thestar.com.my/metro/metro-news/2024/03/25/nurturing-a-community-of-empowered-mothers,a7721d329cb9e96ec2ed6eb459d2f303c8cff264306dca5c8c72276e1beca79c,3123,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/FFB/FFB_news.csv,3b1438da63b59562389e6dc91e200a750645acbb8934b7e0a0ecf1b3b63bd2ec,"New_news_FFB_FFB_news_csv:{""row_number"": 155}:90f77df1d348",02_extracted_text/news_clean/NEWS_FFB_2024_03_25_6d7e0b33b8.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_GCB_2024_10_10_760f239c42,news,GCB,Guan Chong Berhad,2024-10-10,The Star,Analysts positive on Guan Chong's growth prospects following Ivory Coast acquisition,https://www.thestar.com.my/business/business-news/2024/10/10/analysts-positive-on-guan-chong039s-growth-prospects-following-ivory-coast-acquisition,6fe5392fe25e45c7f999d27540eeb7d84ca615a67140297c8c2a1003d44aa4f0,3041,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/GCB/GCB_news.csv,db813f2f6a5c28ea1d8435c78a9a413002eab098db483a209784e9bec3702e27,"New_news_GCB_GCB_news_csv:{""row_number"": 11}:dd8c1045ade8",02_extracted_text/news_clean/NEWS_GCB_2024_10_10_760f239c42.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_GCB_2024_10_09_d838cb0e39,news,GCB,Guan Chong Berhad,2024-10-09,The Star,Guan Chong plans purchase of 25% equity in Ivory Coast cocoa processor,https://www.thestar.com.my/business/business-news/2024/10/09/guan-chong-plans-purchase-of-25-equity-in-ivory-coast-cocoa-processor,edd54f0d984791ede7a4c62e0141a1eb96c89137e3fedb525fcd85a291e0657f,921,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/GCB/GCB_news.csv,db813f2f6a5c28ea1d8435c78a9a413002eab098db483a209784e9bec3702e27,"New_news_GCB_GCB_news_csv:{""row_number"": 12}:8de6b53525ce",02_extracted_text/news_clean/NEWS_GCB_2024_10_09_d838cb0e39.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_KAWAN_2024_08_22_df0cfefb2c,news,KAWAN,Kawan Food,2024-08-22,The Star,Kawan benefitting from strong foreign demand,https://www.thestar.com.my/business/business-news/2024/08/22/kawan-benefitting-from-strong-foreign-demand,4c01dc46560273334d4c7a5259c5802603b8fafd695e9705655862a11a869fa6,2311,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/KAWAN/KAWAN_news.csv,7dc0ddda81f7e0e7b35a0791e25479e7c03c4059f2a35afaa3b7d28c76904b49,"New_news_KAWAN_KAWAN_news_csv:{""row_number"": 186}:de2091e3907c",02_extracted_text/news_clean/NEWS_KAWAN_2024_08_22_df0cfefb2c.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_11_28_908d08456a,news,MSM,MSM Malaysia Holdings Berhad,2025-11-28,The Star,MSM Malaysia says low raw sugar prices bolster 2026 prospects,https://www.thestar.com.my/business/business-news/2025/11/28/msm-malaysia-says-low-raw-sugar-prices-bolster-2026-prospects,b55a60c49a5bef76b29057ecb3e84c877fdb2bde042652870dfd52d54f54063a,1691,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 13}:a50312e5c830",02_extracted_text/news_clean/NEWS_MSM_2025_11_28_908d08456a.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_06_20_60bfc7df84,news,MSM,MSM Malaysia Holdings Berhad,2025-06-20,The Star,"Refined sugar to stay tax-exempt, says Finance Ministry",https://www.thestar.com.my/news/nation/2025/06/20/refined-sugar-to-stay-tax-exempt-says-finance-ministry,6afc386b9508470ab971b094530bd78e0291febd724e2247cf568d1566937da2,1455,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 87}:351341d7a284",02_extracted_text/news_clean/NEWS_MSM_2025_06_20_60bfc7df84.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_06_20_ee796bcae3,news,MSM,MSM Malaysia Holdings Berhad,2025-06-20,The Star,MSM Malaysia aims to increase export volumes,https://www.thestar.com.my/business/business-news/2025/06/20/msm-malaysia-aims-to-increase-export-volumes,710191016054876611d5d1708250b8a5cdb5872096fd1c5da0c2cc5e1a98a591,1618,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 90}:076de65b50fb",02_extracted_text/news_clean/NEWS_MSM_2025_06_20_ee796bcae3.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2025_03_20_3508a07a0e,news,MSM,MSM Malaysia Holdings Berhad,2025-03-20,The Star,"MSM plans Tg Langsat as sugar export hub, eyes new markets",https://www.thestar.com.my/business/business-news/2025/03/20/msm-plans-tg-langsat-as-sugar-export-hub-eyes-new-markets,0a6b44228db31b37de06718d7efadc34a2245a520afb7c9bc188581e8bc5d347,2116,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 120}:003f15262b3c",02_extracted_text/news_clean/NEWS_MSM_2025_03_20_3508a07a0e.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_08_23_14b0cd98e7,news,MSM,MSM Malaysia Holdings Berhad,2024-08-23,The Star,MSM to strengthen domestic sales,https://www.thestar.com.my/business/business-news/2024/08/23/msm-to-strengthen-domestic-sales,b3a705efb7c73df0c00b134e267e140a3f3869bae20b9697a0ede390aa57a357,1716,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 186}:36b66933c074",02_extracted_text/news_clean/NEWS_MSM_2024_08_23_14b0cd98e7.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_08_22_7db1515566,news,MSM,MSM Malaysia Holdings Berhad,2024-08-22,The Star,MSM posts bigger loss in 2Q,https://www.thestar.com.my/business/business-news/2024/08/22/msm-posts-bigger-loss-in-2q,17ac40ceff20f613e7478e6c4c317afb8f04f59cc2913a286d27d7104457cefd,1676,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 188}:3ca46b97072c",02_extracted_text/news_clean/NEWS_MSM_2024_08_22_7db1515566.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_06_06_16d8068e4d,news,MSM,MSM Malaysia Holdings Berhad,2024-06-06,The Star,"MSM Malaysia to continue managing sugar price hedging, looks forward to new mechanism",https://www.thestar.com.my/business/business-news/2024/06/06/msm-malaysia-to-continue-managing-sugar-price-hedging-looks-forward-to-new-mechanism,fb379354264ce16b7e35e5bcfa2a7d11cd145756b7ef825402fc0609c0e58110,2872,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 211}:ef063c155d5c",02_extracted_text/news_clean/NEWS_MSM_2024_06_06_16d8068e4d.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_05_23_2dda81547f,news,MSM,MSM Malaysia Holdings Berhad,2024-05-23,The Star,MSM Malaysia registers 1Q net profit of RM41.71mil on improved margins,https://www.thestar.com.my/business/business-news/2024/05/23/msm-malaysia-registers-1q-net-profit-of-rm4171mil-on-improved-margins,fac4088fa48c59ef965f31f42b60904690ab3bf7fde3a672686e98a6dc3ddeba,2173,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 217}:e39a06987f24",02_extracted_text/news_clean/NEWS_MSM_2024_05_23_2dda81547f.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_MSM_2024_04_04_648fba36a4,news,MSM,MSM Malaysia Holdings Berhad,2024-04-04,The Star,MSM on track for sweeter bottom line,https://www.thestar.com.my/business/business-news/2024/04/04/msm-on-track-for-sweeter-bottom-line,b9d879e222d7b22f011034e29db52e272b842235da08495d92995330ab8ee78e,3637,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa,"New_news_MSM_MSM_news_csv:{""row_number"": 245}:274d012e4207",02_extracted_text/news_clean/NEWS_MSM_2024_04_04_648fba36a4.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
